ko_id	kegg_pathway_id	kegg_pathway_name
ko:K01116	path:map05012	Parkinson disease
ko:K02084	path:map05012	Parkinson disease
ko:K02125	path:map05012	Parkinson disease
ko:K02126	path:map05012	Parkinson disease
ko:K02127	path:map05012	Parkinson disease
ko:K02128	path:map05012	Parkinson disease
ko:K02131	path:map05012	Parkinson disease
ko:K02132	path:map05012	Parkinson disease
ko:K02133	path:map05012	Parkinson disease
ko:K02134	path:map05012	Parkinson disease
ko:K02135	path:map05012	Parkinson disease
ko:K02136	path:map05012	Parkinson disease
ko:K02137	path:map05012	Parkinson disease
ko:K02138	path:map05012	Parkinson disease
ko:K02159	path:map05012	Parkinson disease
ko:K02183	path:map05012	Parkinson disease
ko:K02187	path:map05012	Parkinson disease
ko:K02256	path:map05012	Parkinson disease
ko:K02261	path:map05012	Parkinson disease
ko:K02262	path:map05012	Parkinson disease
ko:K02263	path:map05012	Parkinson disease
ko:K02264	path:map05012	Parkinson disease
ko:K02265	path:map05012	Parkinson disease
ko:K02266	path:map05012	Parkinson disease
ko:K02267	path:map05012	Parkinson disease
ko:K02268	path:map05012	Parkinson disease
ko:K02270	path:map05012	Parkinson disease
ko:K02271	path:map05012	Parkinson disease
ko:K02272	path:map05012	Parkinson disease
ko:K02273	path:map05012	Parkinson disease
ko:K02308	path:map05012	Parkinson disease
ko:K02725	path:map05012	Parkinson disease
ko:K02726	path:map05012	Parkinson disease
ko:K02727	path:map05012	Parkinson disease
ko:K02728	path:map05012	Parkinson disease
ko:K02729	path:map05012	Parkinson disease
ko:K02730	path:map05012	Parkinson disease
ko:K02731	path:map05012	Parkinson disease
ko:K02732	path:map05012	Parkinson disease
ko:K02734	path:map05012	Parkinson disease
ko:K02735	path:map05012	Parkinson disease
ko:K02736	path:map05012	Parkinson disease
ko:K02737	path:map05012	Parkinson disease
ko:K02738	path:map05012	Parkinson disease
ko:K02739	path:map05012	Parkinson disease
ko:K02927	path:map05012	Parkinson disease
ko:K02977	path:map05012	Parkinson disease
ko:K03028	path:map05012	Parkinson disease
ko:K03029	path:map05012	Parkinson disease
ko:K03030	path:map05012	Parkinson disease
ko:K03031	path:map05012	Parkinson disease
ko:K03032	path:map05012	Parkinson disease
ko:K03033	path:map05012	Parkinson disease
ko:K03035	path:map05012	Parkinson disease
ko:K03036	path:map05012	Parkinson disease
ko:K03037	path:map05012	Parkinson disease
ko:K03038	path:map05012	Parkinson disease
ko:K03039	path:map05012	Parkinson disease
ko:K03061	path:map05012	Parkinson disease
ko:K03062	path:map05012	Parkinson disease
ko:K03063	path:map05012	Parkinson disease
ko:K03064	path:map05012	Parkinson disease
ko:K03065	path:map05012	Parkinson disease
ko:K03066	path:map05012	Parkinson disease
ko:K03178	path:map05012	Parkinson disease
ko:K03237	path:map05012	Parkinson disease
ko:K03671	path:map05012	Parkinson disease
ko:K03878	path:map05012	Parkinson disease
ko:K03879	path:map05012	Parkinson disease
ko:K03880	path:map05012	Parkinson disease
ko:K03881	path:map05012	Parkinson disease
ko:K03882	path:map05012	Parkinson disease
ko:K03883	path:map05012	Parkinson disease
ko:K03884	path:map05012	Parkinson disease
ko:K03934	path:map05012	Parkinson disease
ko:K03935	path:map05012	Parkinson disease
ko:K03936	path:map05012	Parkinson disease
ko:K03937	path:map05012	Parkinson disease
ko:K03938	path:map05012	Parkinson disease
ko:K03939	path:map05012	Parkinson disease
ko:K03940	path:map05012	Parkinson disease
ko:K03941	path:map05012	Parkinson disease
ko:K03942	path:map05012	Parkinson disease
ko:K03943	path:map05012	Parkinson disease
ko:K03944	path:map05012	Parkinson disease
ko:K03945	path:map05012	Parkinson disease
ko:K03946	path:map05012	Parkinson disease
ko:K03947	path:map05012	Parkinson disease
ko:K03948	path:map05012	Parkinson disease
ko:K03949	path:map05012	Parkinson disease
ko:K03950	path:map05012	Parkinson disease
ko:K03951	path:map05012	Parkinson disease
ko:K03952	path:map05012	Parkinson disease
ko:K03953	path:map05012	Parkinson disease
ko:K03954	path:map05012	Parkinson disease
ko:K03955	path:map05012	Parkinson disease
ko:K03956	path:map05012	Parkinson disease
ko:K03957	path:map05012	Parkinson disease
ko:K03958	path:map05012	Parkinson disease
ko:K03959	path:map05012	Parkinson disease
ko:K03960	path:map05012	Parkinson disease
ko:K03961	path:map05012	Parkinson disease
ko:K03962	path:map05012	Parkinson disease
ko:K03963	path:map05012	Parkinson disease
ko:K03964	path:map05012	Parkinson disease
ko:K03965	path:map05012	Parkinson disease
ko:K03966	path:map05012	Parkinson disease
ko:K03967	path:map05012	Parkinson disease
ko:K03968	path:map05012	Parkinson disease
ko:K04144	path:map05012	Parkinson disease
ko:K04145	path:map05012	Parkinson disease
ko:K04243	path:map05012	Parkinson disease
ko:K04266	path:map05012	Parkinson disease
ko:K04345	path:map05012	Parkinson disease
ko:K04374	path:map05012	Parkinson disease
ko:K04380	path:map05012	Parkinson disease
ko:K04399	path:map05012	Parkinson disease
ko:K04426	path:map05012	Parkinson disease
ko:K04440	path:map05012	Parkinson disease
ko:K04451	path:map05012	Parkinson disease
ko:K04452	path:map05012	Parkinson disease
ko:K04515	path:map05012	Parkinson disease
ko:K04528	path:map05012	Parkinson disease
ko:K04551	path:map05012	Parkinson disease
ko:K04552	path:map05012	Parkinson disease
ko:K04553	path:map05012	Parkinson disease
ko:K04554	path:map05012	Parkinson disease
ko:K04555	path:map05012	Parkinson disease
ko:K04556	path:map05012	Parkinson disease
ko:K04557	path:map05012	Parkinson disease
ko:K04558	path:map05012	Parkinson disease
ko:K04565	path:map05012	Parkinson disease
ko:K04570	path:map05012	Parkinson disease
ko:K04630	path:map05012	Parkinson disease
ko:K04632	path:map05012	Parkinson disease
ko:K04633	path:map05012	Parkinson disease
ko:K04958	path:map05012	Parkinson disease
ko:K04959	path:map05012	Parkinson disease
ko:K04960	path:map05012	Parkinson disease
ko:K04963	path:map05012	Parkinson disease
ko:K05036	path:map05012	Parkinson disease
ko:K05611	path:map05012	Parkinson disease
ko:K05638	path:map05012	Parkinson disease
ko:K05687	path:map05012	Parkinson disease
ko:K05688	path:map05012	Parkinson disease
ko:K05862	path:map05012	Parkinson disease
ko:K05863	path:map05012	Parkinson disease
ko:K06030	path:map05012	Parkinson disease
ko:K06691	path:map05012	Parkinson disease
ko:K06693	path:map05012	Parkinson disease
ko:K07374	path:map05012	Parkinson disease
ko:K07375	path:map05012	Parkinson disease
ko:K08045	path:map05012	Parkinson disease
ko:K08155	path:map05012	Parkinson disease
ko:K08669	path:map05012	Parkinson disease
ko:K08738	path:map05012	Parkinson disease
ko:K08770	path:map05012	Parkinson disease
ko:K08844	path:map05012	Parkinson disease
ko:K08852	path:map05012	Parkinson disease
ko:K08860	path:map05012	Parkinson disease
ko:K09027	path:map05012	Parkinson disease
ko:K09054	path:map05012	Parkinson disease
ko:K09488	path:map05012	Parkinson disease
ko:K09490	path:map05012	Parkinson disease
ko:K09565	path:map05012	Parkinson disease
ko:K10396	path:map05012	Parkinson disease
ko:K10407	path:map05012	Parkinson disease
ko:K10456	path:map05012	Parkinson disease
ko:K10575	path:map05012	Parkinson disease
ko:K10578	path:map05012	Parkinson disease
ko:K10698	path:map05012	Parkinson disease
ko:K10881	path:map05012	Parkinson disease
ko:K11351	path:map05012	Parkinson disease
ko:K11352	path:map05012	Parkinson disease
ko:K11353	path:map05012	Parkinson disease
ko:K14709	path:map05012	Parkinson disease
ko:K14710	path:map05012	Parkinson disease
ko:K14711	path:map05012	Parkinson disease
ko:K14712	path:map05012	Parkinson disease
ko:K14713	path:map05012	Parkinson disease
ko:K14714	path:map05012	Parkinson disease
ko:K14715	path:map05012	Parkinson disease
ko:K14716	path:map05012	Parkinson disease
ko:K14717	path:map05012	Parkinson disease
ko:K14718	path:map05012	Parkinson disease
ko:K14719	path:map05012	Parkinson disease
ko:K14720	path:map05012	Parkinson disease
ko:K15040	path:map05012	Parkinson disease
ko:K15041	path:map05012	Parkinson disease
ko:K20858	path:map05012	Parkinson disease
ko:K21278	path:map05012	Parkinson disease
ko:K21356	path:map05012	Parkinson disease
ko:K21398	path:map05012	Parkinson disease
ko:K00234	path:map05014	Amyotrophic lateral sclerosis
ko:K00235	path:map05014	Amyotrophic lateral sclerosis
ko:K00236	path:map05014	Amyotrophic lateral sclerosis
ko:K00237	path:map05014	Amyotrophic lateral sclerosis
ko:K00411	path:map05014	Amyotrophic lateral sclerosis
ko:K00412	path:map05014	Amyotrophic lateral sclerosis
ko:K00413	path:map05014	Amyotrophic lateral sclerosis
ko:K00414	path:map05014	Amyotrophic lateral sclerosis
ko:K00415	path:map05014	Amyotrophic lateral sclerosis
ko:K00416	path:map05014	Amyotrophic lateral sclerosis
ko:K00417	path:map05014	Amyotrophic lateral sclerosis
ko:K00418	path:map05014	Amyotrophic lateral sclerosis
ko:K00419	path:map05014	Amyotrophic lateral sclerosis
ko:K00420	path:map05014	Amyotrophic lateral sclerosis
ko:K00432	path:map05014	Amyotrophic lateral sclerosis
ko:K00914	path:map05014	Amyotrophic lateral sclerosis
ko:K01370	path:map05014	Amyotrophic lateral sclerosis
ko:K02084	path:map05014	Amyotrophic lateral sclerosis
ko:K02125	path:map05014	Amyotrophic lateral sclerosis
ko:K02126	path:map05014	Amyotrophic lateral sclerosis
ko:K02127	path:map05014	Amyotrophic lateral sclerosis
ko:K02128	path:map05014	Amyotrophic lateral sclerosis
ko:K02131	path:map05014	Amyotrophic lateral sclerosis
ko:K02132	path:map05014	Amyotrophic lateral sclerosis
ko:K02133	path:map05014	Amyotrophic lateral sclerosis
ko:K02134	path:map05014	Amyotrophic lateral sclerosis
ko:K02135	path:map05014	Amyotrophic lateral sclerosis
ko:K02136	path:map05014	Amyotrophic lateral sclerosis
ko:K02137	path:map05014	Amyotrophic lateral sclerosis
ko:K02138	path:map05014	Amyotrophic lateral sclerosis
ko:K02158	path:map05014	Amyotrophic lateral sclerosis
ko:K02159	path:map05014	Amyotrophic lateral sclerosis
ko:K02161	path:map05014	Amyotrophic lateral sclerosis
ko:K02187	path:map05014	Amyotrophic lateral sclerosis
ko:K02256	path:map05014	Amyotrophic lateral sclerosis
ko:K02261	path:map05014	Amyotrophic lateral sclerosis
ko:K02262	path:map05014	Amyotrophic lateral sclerosis
ko:K02263	path:map05014	Amyotrophic lateral sclerosis
ko:K02264	path:map05014	Amyotrophic lateral sclerosis
ko:K02265	path:map05014	Amyotrophic lateral sclerosis
ko:K02266	path:map05014	Amyotrophic lateral sclerosis
ko:K02267	path:map05014	Amyotrophic lateral sclerosis
ko:K02268	path:map05014	Amyotrophic lateral sclerosis
ko:K02270	path:map05014	Amyotrophic lateral sclerosis
ko:K02271	path:map05014	Amyotrophic lateral sclerosis
ko:K02272	path:map05014	Amyotrophic lateral sclerosis
ko:K02273	path:map05014	Amyotrophic lateral sclerosis
ko:K02308	path:map05014	Amyotrophic lateral sclerosis
ko:K02725	path:map05014	Amyotrophic lateral sclerosis
ko:K02726	path:map05014	Amyotrophic lateral sclerosis
ko:K02727	path:map05014	Amyotrophic lateral sclerosis
ko:K02728	path:map05014	Amyotrophic lateral sclerosis
ko:K02729	path:map05014	Amyotrophic lateral sclerosis
ko:K02730	path:map05014	Amyotrophic lateral sclerosis
ko:K02731	path:map05014	Amyotrophic lateral sclerosis
ko:K02732	path:map05014	Amyotrophic lateral sclerosis
ko:K02734	path:map05014	Amyotrophic lateral sclerosis
ko:K02735	path:map05014	Amyotrophic lateral sclerosis
ko:K02736	path:map05014	Amyotrophic lateral sclerosis
ko:K02737	path:map05014	Amyotrophic lateral sclerosis
ko:K02738	path:map05014	Amyotrophic lateral sclerosis
ko:K02739	path:map05014	Amyotrophic lateral sclerosis
ko:K03028	path:map05014	Amyotrophic lateral sclerosis
ko:K03029	path:map05014	Amyotrophic lateral sclerosis
ko:K03030	path:map05014	Amyotrophic lateral sclerosis
ko:K03031	path:map05014	Amyotrophic lateral sclerosis
ko:K03032	path:map05014	Amyotrophic lateral sclerosis
ko:K03033	path:map05014	Amyotrophic lateral sclerosis
ko:K03035	path:map05014	Amyotrophic lateral sclerosis
ko:K03036	path:map05014	Amyotrophic lateral sclerosis
ko:K03037	path:map05014	Amyotrophic lateral sclerosis
ko:K03038	path:map05014	Amyotrophic lateral sclerosis
ko:K03039	path:map05014	Amyotrophic lateral sclerosis
ko:K03061	path:map05014	Amyotrophic lateral sclerosis
ko:K03062	path:map05014	Amyotrophic lateral sclerosis
ko:K03063	path:map05014	Amyotrophic lateral sclerosis
ko:K03064	path:map05014	Amyotrophic lateral sclerosis
ko:K03065	path:map05014	Amyotrophic lateral sclerosis
ko:K03066	path:map05014	Amyotrophic lateral sclerosis
ko:K03156	path:map05014	Amyotrophic lateral sclerosis
ko:K03158	path:map05014	Amyotrophic lateral sclerosis
ko:K03173	path:map05014	Amyotrophic lateral sclerosis
ko:K03237	path:map05014	Amyotrophic lateral sclerosis
ko:K03781	path:map05014	Amyotrophic lateral sclerosis
ko:K03878	path:map05014	Amyotrophic lateral sclerosis
ko:K03879	path:map05014	Amyotrophic lateral sclerosis
ko:K03880	path:map05014	Amyotrophic lateral sclerosis
ko:K03881	path:map05014	Amyotrophic lateral sclerosis
ko:K03882	path:map05014	Amyotrophic lateral sclerosis
ko:K03883	path:map05014	Amyotrophic lateral sclerosis
ko:K03884	path:map05014	Amyotrophic lateral sclerosis
ko:K03934	path:map05014	Amyotrophic lateral sclerosis
ko:K03935	path:map05014	Amyotrophic lateral sclerosis
ko:K03936	path:map05014	Amyotrophic lateral sclerosis
ko:K03937	path:map05014	Amyotrophic lateral sclerosis
ko:K03938	path:map05014	Amyotrophic lateral sclerosis
ko:K03939	path:map05014	Amyotrophic lateral sclerosis
ko:K03940	path:map05014	Amyotrophic lateral sclerosis
ko:K03941	path:map05014	Amyotrophic lateral sclerosis
ko:K03942	path:map05014	Amyotrophic lateral sclerosis
ko:K03943	path:map05014	Amyotrophic lateral sclerosis
ko:K03944	path:map05014	Amyotrophic lateral sclerosis
ko:K03945	path:map05014	Amyotrophic lateral sclerosis
ko:K03946	path:map05014	Amyotrophic lateral sclerosis
ko:K03947	path:map05014	Amyotrophic lateral sclerosis
ko:K03948	path:map05014	Amyotrophic lateral sclerosis
ko:K03949	path:map05014	Amyotrophic lateral sclerosis
ko:K03950	path:map05014	Amyotrophic lateral sclerosis
ko:K03951	path:map05014	Amyotrophic lateral sclerosis
ko:K03952	path:map05014	Amyotrophic lateral sclerosis
ko:K03953	path:map05014	Amyotrophic lateral sclerosis
ko:K03954	path:map05014	Amyotrophic lateral sclerosis
ko:K03955	path:map05014	Amyotrophic lateral sclerosis
ko:K03956	path:map05014	Amyotrophic lateral sclerosis
ko:K03957	path:map05014	Amyotrophic lateral sclerosis
ko:K03958	path:map05014	Amyotrophic lateral sclerosis
ko:K03959	path:map05014	Amyotrophic lateral sclerosis
ko:K03960	path:map05014	Amyotrophic lateral sclerosis
ko:K03961	path:map05014	Amyotrophic lateral sclerosis
ko:K03962	path:map05014	Amyotrophic lateral sclerosis
ko:K03963	path:map05014	Amyotrophic lateral sclerosis
ko:K03964	path:map05014	Amyotrophic lateral sclerosis
ko:K03965	path:map05014	Amyotrophic lateral sclerosis
ko:K03966	path:map05014	Amyotrophic lateral sclerosis
ko:K03967	path:map05014	Amyotrophic lateral sclerosis
ko:K03968	path:map05014	Amyotrophic lateral sclerosis
ko:K04348	path:map05014	Amyotrophic lateral sclerosis
ko:K04374	path:map05014	Amyotrophic lateral sclerosis
ko:K04392	path:map05014	Amyotrophic lateral sclerosis
ko:K04399	path:map05014	Amyotrophic lateral sclerosis
ko:K04426	path:map05014	Amyotrophic lateral sclerosis
ko:K04432	path:map05014	Amyotrophic lateral sclerosis
ko:K04433	path:map05014	Amyotrophic lateral sclerosis
ko:K04441	path:map05014	Amyotrophic lateral sclerosis
ko:K04451	path:map05014	Amyotrophic lateral sclerosis
ko:K04452	path:map05014	Amyotrophic lateral sclerosis
ko:K04523	path:map05014	Amyotrophic lateral sclerosis
ko:K04556	path:map05014	Amyotrophic lateral sclerosis
ko:K04565	path:map05014	Amyotrophic lateral sclerosis
ko:K04569	path:map05014	Amyotrophic lateral sclerosis
ko:K04570	path:map05014	Amyotrophic lateral sclerosis
ko:K04572	path:map05014	Amyotrophic lateral sclerosis
ko:K04573	path:map05014	Amyotrophic lateral sclerosis
ko:K04574	path:map05014	Amyotrophic lateral sclerosis
ko:K04575	path:map05014	Amyotrophic lateral sclerosis
ko:K04647	path:map05014	Amyotrophic lateral sclerosis
ko:K04648	path:map05014	Amyotrophic lateral sclerosis
ko:K04726	path:map05014	Amyotrophic lateral sclerosis
ko:K04741	path:map05014	Amyotrophic lateral sclerosis
ko:K04960	path:map05014	Amyotrophic lateral sclerosis
ko:K05085	path:map05014	Amyotrophic lateral sclerosis
ko:K05141	path:map05014	Amyotrophic lateral sclerosis
ko:K05197	path:map05014	Amyotrophic lateral sclerosis
ko:K05198	path:map05014	Amyotrophic lateral sclerosis
ko:K05208	path:map05014	Amyotrophic lateral sclerosis
ko:K05209	path:map05014	Amyotrophic lateral sclerosis
ko:K05210	path:map05014	Amyotrophic lateral sclerosis
ko:K05211	path:map05014	Amyotrophic lateral sclerosis
ko:K05212	path:map05014	Amyotrophic lateral sclerosis
ko:K05410	path:map05014	Amyotrophic lateral sclerosis
ko:K05455	path:map05014	Amyotrophic lateral sclerosis
ko:K05456	path:map05014	Amyotrophic lateral sclerosis
ko:K05457	path:map05014	Amyotrophic lateral sclerosis
ko:K05458	path:map05014	Amyotrophic lateral sclerosis
ko:K05613	path:map05014	Amyotrophic lateral sclerosis
ko:K05688	path:map05014	Amyotrophic lateral sclerosis
ko:K05692	path:map05014	Amyotrophic lateral sclerosis
ko:K05759	path:map05014	Amyotrophic lateral sclerosis
ko:K05862	path:map05014	Amyotrophic lateral sclerosis
ko:K06268	path:map05014	Amyotrophic lateral sclerosis
ko:K06691	path:map05014	Amyotrophic lateral sclerosis
ko:K06693	path:map05014	Amyotrophic lateral sclerosis
ko:K07203	path:map05014	Amyotrophic lateral sclerosis
ko:K07374	path:map05014	Amyotrophic lateral sclerosis
ko:K07375	path:map05014	Amyotrophic lateral sclerosis
ko:K07607	path:map05014	Amyotrophic lateral sclerosis
ko:K07874	path:map05014	Amyotrophic lateral sclerosis
ko:K07887	path:map05014	Amyotrophic lateral sclerosis
ko:K07901	path:map05014	Amyotrophic lateral sclerosis
ko:K07925	path:map05014	Amyotrophic lateral sclerosis
ko:K08269	path:map05014	Amyotrophic lateral sclerosis
ko:K08331	path:map05014	Amyotrophic lateral sclerosis
ko:K08333	path:map05014	Amyotrophic lateral sclerosis
ko:K08334	path:map05014	Amyotrophic lateral sclerosis
ko:K08738	path:map05014	Amyotrophic lateral sclerosis
ko:K08852	path:map05014	Amyotrophic lateral sclerosis
ko:K08860	path:map05014	Amyotrophic lateral sclerosis
ko:K09027	path:map05014	Amyotrophic lateral sclerosis
ko:K09054	path:map05014	Amyotrophic lateral sclerosis
ko:K09291	path:map05014	Amyotrophic lateral sclerosis
ko:K09490	path:map05014	Amyotrophic lateral sclerosis
ko:K10396	path:map05014	Amyotrophic lateral sclerosis
ko:K10407	path:map05014	Amyotrophic lateral sclerosis
ko:K10408	path:map05014	Amyotrophic lateral sclerosis
ko:K10409	path:map05014	Amyotrophic lateral sclerosis
ko:K10410	path:map05014	Amyotrophic lateral sclerosis
ko:K10411	path:map05014	Amyotrophic lateral sclerosis
ko:K10412	path:map05014	Amyotrophic lateral sclerosis
ko:K10424	path:map05014	Amyotrophic lateral sclerosis
ko:K10425	path:map05014	Amyotrophic lateral sclerosis
ko:K10426	path:map05014	Amyotrophic lateral sclerosis
ko:K10427	path:map05014	Amyotrophic lateral sclerosis
ko:K10428	path:map05014	Amyotrophic lateral sclerosis
ko:K10435	path:map05014	Amyotrophic lateral sclerosis
ko:K10706	path:map05014	Amyotrophic lateral sclerosis
ko:K10707	path:map05014	Amyotrophic lateral sclerosis
ko:K10881	path:map05014	Amyotrophic lateral sclerosis
ko:K11143	path:map05014	Amyotrophic lateral sclerosis
ko:K11351	path:map05014	Amyotrophic lateral sclerosis
ko:K11352	path:map05014	Amyotrophic lateral sclerosis
ko:K11353	path:map05014	Amyotrophic lateral sclerosis
ko:K11407	path:map05014	Amyotrophic lateral sclerosis
ko:K11518	path:map05014	Amyotrophic lateral sclerosis
ko:K11519	path:map05014	Amyotrophic lateral sclerosis
ko:K12172	path:map05014	Amyotrophic lateral sclerosis
ko:K12192	path:map05014	Amyotrophic lateral sclerosis
ko:K12650	path:map05014	Amyotrophic lateral sclerosis
ko:K12741	path:map05014	Amyotrophic lateral sclerosis
ko:K12881	path:map05014	Amyotrophic lateral sclerosis
ko:K12882	path:map05014	Amyotrophic lateral sclerosis
ko:K12892	path:map05014	Amyotrophic lateral sclerosis
ko:K12896	path:map05014	Amyotrophic lateral sclerosis
ko:K13098	path:map05014	Amyotrophic lateral sclerosis
ko:K13158	path:map05014	Amyotrophic lateral sclerosis
ko:K13213	path:map05014	Amyotrophic lateral sclerosis
ko:K13240	path:map05014	Amyotrophic lateral sclerosis
ko:K13241	path:map05014	Amyotrophic lateral sclerosis
ko:K13525	path:map05014	Amyotrophic lateral sclerosis
ko:K14004	path:map05014	Amyotrophic lateral sclerosis
ko:K14284	path:map05014	Amyotrophic lateral sclerosis
ko:K14285	path:map05014	Amyotrophic lateral sclerosis
ko:K14295	path:map05014	Amyotrophic lateral sclerosis
ko:K14296	path:map05014	Amyotrophic lateral sclerosis
ko:K14297	path:map05014	Amyotrophic lateral sclerosis
ko:K14298	path:map05014	Amyotrophic lateral sclerosis
ko:K14299	path:map05014	Amyotrophic lateral sclerosis
ko:K14300	path:map05014	Amyotrophic lateral sclerosis
ko:K14301	path:map05014	Amyotrophic lateral sclerosis
ko:K14302	path:map05014	Amyotrophic lateral sclerosis
ko:K14303	path:map05014	Amyotrophic lateral sclerosis
ko:K14304	path:map05014	Amyotrophic lateral sclerosis
ko:K14305	path:map05014	Amyotrophic lateral sclerosis
ko:K14306	path:map05014	Amyotrophic lateral sclerosis
ko:K14307	path:map05014	Amyotrophic lateral sclerosis
ko:K14308	path:map05014	Amyotrophic lateral sclerosis
ko:K14309	path:map05014	Amyotrophic lateral sclerosis
ko:K14310	path:map05014	Amyotrophic lateral sclerosis
ko:K14311	path:map05014	Amyotrophic lateral sclerosis
ko:K14312	path:map05014	Amyotrophic lateral sclerosis
ko:K14313	path:map05014	Amyotrophic lateral sclerosis
ko:K14314	path:map05014	Amyotrophic lateral sclerosis
ko:K14315	path:map05014	Amyotrophic lateral sclerosis
ko:K14316	path:map05014	Amyotrophic lateral sclerosis
ko:K14317	path:map05014	Amyotrophic lateral sclerosis
ko:K14318	path:map05014	Amyotrophic lateral sclerosis
ko:K14381	path:map05014	Amyotrophic lateral sclerosis
ko:K16575	path:map05014	Amyotrophic lateral sclerosis
ko:K16576	path:map05014	Amyotrophic lateral sclerosis
ko:K16631	path:map05014	Amyotrophic lateral sclerosis
ko:K17095	path:map05014	Amyotrophic lateral sclerosis
ko:K17589	path:map05014	Amyotrophic lateral sclerosis
ko:K17889	path:map05014	Amyotrophic lateral sclerosis
ko:K17906	path:map05014	Amyotrophic lateral sclerosis
ko:K17908	path:map05014	Amyotrophic lateral sclerosis
ko:K17985	path:map05014	Amyotrophic lateral sclerosis
ko:K18723	path:map05014	Amyotrophic lateral sclerosis
ko:K19026	path:map05014	Amyotrophic lateral sclerosis
ko:K19730	path:map05014	Amyotrophic lateral sclerosis
ko:K19946	path:map05014	Amyotrophic lateral sclerosis
ko:K20719	path:map05014	Amyotrophic lateral sclerosis
ko:K20858	path:map05014	Amyotrophic lateral sclerosis
ko:K21246	path:map05014	Amyotrophic lateral sclerosis
ko:K21357	path:map05014	Amyotrophic lateral sclerosis
ko:K22759	path:map05014	Amyotrophic lateral sclerosis
ko:K22913	path:map05014	Amyotrophic lateral sclerosis
ko:K23600	path:map05014	Amyotrophic lateral sclerosis
ko:K23609	path:map05014	Amyotrophic lateral sclerosis
ko:K23610	path:map05014	Amyotrophic lateral sclerosis
ko:K23611	path:map05014	Amyotrophic lateral sclerosis
ko:K23625	path:map05014	Amyotrophic lateral sclerosis
ko:K00234	path:map05016	Huntington disease
ko:K00235	path:map05016	Huntington disease
ko:K00236	path:map05016	Huntington disease
ko:K00237	path:map05016	Huntington disease
ko:K00411	path:map05016	Huntington disease
ko:K00412	path:map05016	Huntington disease
ko:K00413	path:map05016	Huntington disease
ko:K00414	path:map05016	Huntington disease
ko:K00415	path:map05016	Huntington disease
ko:K00416	path:map05016	Huntington disease
ko:K00417	path:map05016	Huntington disease
ko:K00418	path:map05016	Huntington disease
ko:K00419	path:map05016	Huntington disease
ko:K00420	path:map05016	Huntington disease
ko:K00432	path:map05016	Huntington disease
ko:K00914	path:map05016	Huntington disease
ko:K02084	path:map05016	Huntington disease
ko:K02125	path:map05016	Huntington disease
ko:K02126	path:map05016	Huntington disease
ko:K02127	path:map05016	Huntington disease
ko:K02128	path:map05016	Huntington disease
ko:K02131	path:map05016	Huntington disease
ko:K02132	path:map05016	Huntington disease
ko:K02133	path:map05016	Huntington disease
ko:K02134	path:map05016	Huntington disease
ko:K02135	path:map05016	Huntington disease
ko:K02136	path:map05016	Huntington disease
ko:K02137	path:map05016	Huntington disease
ko:K02138	path:map05016	Huntington disease
ko:K02159	path:map05016	Huntington disease
ko:K02187	path:map05016	Huntington disease
ko:K02256	path:map05016	Huntington disease
ko:K02261	path:map05016	Huntington disease
ko:K02262	path:map05016	Huntington disease
ko:K02263	path:map05016	Huntington disease
ko:K02264	path:map05016	Huntington disease
ko:K02265	path:map05016	Huntington disease
ko:K02266	path:map05016	Huntington disease
ko:K02267	path:map05016	Huntington disease
ko:K02268	path:map05016	Huntington disease
ko:K02270	path:map05016	Huntington disease
ko:K02271	path:map05016	Huntington disease
ko:K02272	path:map05016	Huntington disease
ko:K02273	path:map05016	Huntington disease
ko:K02725	path:map05016	Huntington disease
ko:K02726	path:map05016	Huntington disease
ko:K02727	path:map05016	Huntington disease
ko:K02728	path:map05016	Huntington disease
ko:K02729	path:map05016	Huntington disease
ko:K02730	path:map05016	Huntington disease
ko:K02731	path:map05016	Huntington disease
ko:K02732	path:map05016	Huntington disease
ko:K02734	path:map05016	Huntington disease
ko:K02735	path:map05016	Huntington disease
ko:K02736	path:map05016	Huntington disease
ko:K02737	path:map05016	Huntington disease
ko:K02738	path:map05016	Huntington disease
ko:K02739	path:map05016	Huntington disease
ko:K03006	path:map05016	Huntington disease
ko:K03007	path:map05016	Huntington disease
ko:K03008	path:map05016	Huntington disease
ko:K03009	path:map05016	Huntington disease
ko:K03010	path:map05016	Huntington disease
ko:K03011	path:map05016	Huntington disease
ko:K03012	path:map05016	Huntington disease
ko:K03013	path:map05016	Huntington disease
ko:K03014	path:map05016	Huntington disease
ko:K03015	path:map05016	Huntington disease
ko:K03016	path:map05016	Huntington disease
ko:K03017	path:map05016	Huntington disease
ko:K03028	path:map05016	Huntington disease
ko:K03029	path:map05016	Huntington disease
ko:K03030	path:map05016	Huntington disease
ko:K03031	path:map05016	Huntington disease
ko:K03032	path:map05016	Huntington disease
ko:K03033	path:map05016	Huntington disease
ko:K03035	path:map05016	Huntington disease
ko:K03036	path:map05016	Huntington disease
ko:K03037	path:map05016	Huntington disease
ko:K03038	path:map05016	Huntington disease
ko:K03039	path:map05016	Huntington disease
ko:K03061	path:map05016	Huntington disease
ko:K03062	path:map05016	Huntington disease
ko:K03063	path:map05016	Huntington disease
ko:K03064	path:map05016	Huntington disease
ko:K03065	path:map05016	Huntington disease
ko:K03066	path:map05016	Huntington disease
ko:K03120	path:map05016	Huntington disease
ko:K03129	path:map05016	Huntington disease
ko:K03173	path:map05016	Huntington disease
